Product_Name,Price,Rating,Review Count,URL,ASIN
HWAIZAA 45L Laptop Backpack For Men And Womens Waterproof With Rain Cover School/College/Office And Travelling Bag ,799,4.2 out of 5 stars,298,https://www.amazon.in//HWAIZAA-Capacity-Backpack-Waterproof-College/dp/B09P7KDPVL/ref=sr_1_186?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-186,['B09P7KDPVL']
,,,,,
Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School ,"1,310",4.8 out of 5 stars,13,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A0793698JCE7JXCDMZKP&url=%2FLightweight-Laptop-Backpacks-Stylish-College%2Fdp%2FB0B7FH936K%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dbags%26qid%3D1665173394%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-187-spons%26psc%3D1&qualifier=1665173394&id=6427130322097406&widgetName=sp_mtf,['B0B7FH936K']
,,,,,
20 L Casual Waterproof Laptop Bag/Backpack for Men Boys/Office College Teens & Students with Rain Cover ,599, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A01747791WNHYXH60VUXL&url=%2FCasual-Waterproof-Backpack-College-Students%2Fdp%2FB09LMFFZSW%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dbags%26qid%3D1665173394%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-188-spons%26psc%3D1&qualifier=1665173394&id=6427130322097406&widgetName=sp_mtf,['B09LMFFZSW']
,,,,,
"LuvLap Baby Breast Milk Storage Bags (Pack of 25), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent ",322,4.4 out of 5 stars,412,https://www.amazon.in//Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZZ57FT/ref=sr_1_189?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-189,['B099ZZ57FT']
,,,,,
Dein Kleider Nylon Cross Body Shoulder Toaster Sling Bag for Women (Black) ,280,3.8 out of 5 stars,98,https://www.amazon.in//Kleider-Nylon-Cross-Shoulder-Toaster/dp/B09RQM8HVG/ref=sr_1_190?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-190,['B09RQM8HVG']
,,,,,
"LuvLap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent ",531,4.4 out of 5 stars,412,https://www.amazon.in//Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_191?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-191,['B099ZVTNCP']
,,,,,
Amazon Brand - Symbol Autumn-Winter'20 womens Handbag (Navy) ,499,4.4 out of 5 stars,159,https://www.amazon.in//Amazon-Brand-Symbol-Autumn-Winter20-Handbag/dp/B08HTR6LSK/ref=sr_1_192?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-192,['B08HTR6LSK']
,,,,,
PALAY® Kpop Bangtan Boys Casual Backpack Daypack Laptop Bag School Bag Bookbag Shoulder Bag with USB Charging Port(Black 3) ,"1,065",4.0 out of 5 stars,74,https://www.amazon.in//Bangtan-Backpack-Daypack-Shoulder-Charging/dp/B07PV7MKBY/ref=sr_1_193?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-193,['B07PV7MKBY']
,,,,,
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey) ,619,3.9 out of 5 stars,"1,007",https://www.amazon.in//Half-Moon-Resistant-Backpack-Compartment/dp/B09T2MRRG3/ref=sr_1_194?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-194,['B09T2MRRG3']
,,,,,
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover ,759,3.9 out of 5 stars,"1,115",https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09RKQD8V8/ref=sr_1_195?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-195,['B09RKQD8V8']
,,,,,
"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men,Light Grey ","1,912",4.4 out of 5 stars,"2,851",https://www.amazon.in//Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_196?keywords=bags&qid=1665173394&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-196,['B08T96KXTF']
,,,,,
Cosmus Sliden 38L Laptop Backpack With 2 Compartments ,"1,478",4.0 out of 5 stars,83,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A0765215Y7PEKLYOQZGC&url=%2FCosmus-Sliden-Laptop-Backpack-Compartments%2Fdp%2FB09FLV3ZXK%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dbags%26qid%3D1665173394%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-197-spons%26psc%3D1&qualifier=1665173394&id=6427130322097406&widgetName=sp_btf,['B09FLV3ZXK']
,,,,,
The Clownfish Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 48 cm) ,"5,119", , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A032121821K2X4S3TTR3C&url=%2FClownfish-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7SVSM%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dbags%26qid%3D1665173394%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-198-spons%26psc%3D1&qualifier=1665173394&id=6427130322097406&widgetName=sp_btf,['B0BFL7SVSM']
,,,,,
"CoolBELL Convertible Laptop Briefcase Backpack with Genuine Leather Logo, Pullers and Handle ","2,979",4.2 out of 5 stars,86,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A09212563S69G5MIA17LE&url=%2FCoolBELL-Convertible-Briefcase-Backpack-Genuine%2Fdp%2FB085M9Y8K7%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-193-spons%26psc%3D1%26smid%3DA1HQS0KXRTXA5C&qualifier=1665173398&id=6605223552234922&widgetName=sp_atf_next,['B085M9Y8K7']
,,,,,
Harissons Bags Nemesis 15.6 inch Office Laptop Backpacks for Men and Women ,"1,043",4.0 out of 5 stars,123,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A08988323FAIXV4C8RCID&url=%2FHarissons-Nemesis-Office-Laptop-Backpacks%2Fdp%2FB09D3Y9PSN%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-194-spons%26psc%3D1&qualifier=1665173398&id=6605223552234922&widgetName=sp_atf_next,['B09D3Y9PSN']
,,,,,
BEST DEAL (7.62 Cms)BACKPACK (LPBG009 black ) ,370,3.2 out of 5 stars,324,https://www.amazon.in//Best-Deal-Laptop-Bags-Dell/dp/B01JRNQDVA/ref=sr_1_195?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-195,['B01JRNQDVA']
,,,,,
Dein Kleider Nylon Cross Body Shoulder Toaster Sling Bag for Women (Black) ,280,3.8 out of 5 stars,98,https://www.amazon.in//Kleider-Nylon-Cross-Shoulder-Toaster/dp/B09RQM8HVG/ref=sr_1_196?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-196,['B09RQM8HVG']
,,,,,
Fur Jaden 15.6 Inch Laptop Backpack Bag with USB Charging Port ,679,4.1 out of 5 stars,442,https://www.amazon.in//Fur-Jaden-resistant-Backpack-BM100_Black/dp/B07P7H7KXM/ref=sr_1_197?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-197,['B07P7H7KXM']
,,,,,
Amazon Brand - Symbol Autumn-Winter'20 womens Handbag (Navy) ,499,4.4 out of 5 stars,159,https://www.amazon.in//Amazon-Brand-Symbol-Autumn-Winter20-Handbag/dp/B08HTR6LSK/ref=sr_1_198?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-198,['B08HTR6LSK']
,,,,,
Dynotrek Zipper Royal Blue 14.6 Inch Laptop Sleeve Case Cover with Charger Pouch for Chromebook Mack Book Think-pad Tablet Men Women Portable Carrying Bag for Notebook Microsoft Surface Book ,444,4.0 out of 5 stars,569,https://www.amazon.in//Dynotrek-Chromebook-Think-pad-Portable-Microsoft/dp/B08YYXCMNS/ref=sr_1_199?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-199,['B08YYXCMNS']
,,,,,
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey) ,619,3.9 out of 5 stars,"1,007",https://www.amazon.in//Half-Moon-Resistant-Backpack-Compartment/dp/B09T2MRRG3/ref=sr_1_200?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-200,['B09T2MRRG3']
,,,,,
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black ,329,3.9 out of 5 stars,"2,031",https://www.amazon.in//DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_201?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-201,['B07GXX2BP3']
,,,,,
"North zone Sport 34 Litres Stylish Backpack | School College Bag For Boys & Girls | Laptop Bag With USB Charging Waterproof Material, Laptop size upto 15.6 inches Capacity: upto 35 Ltrs ",639,3.9 out of 5 stars,38,https://www.amazon.in//Backpack-Charging-Waterproof-Material-Capacity/dp/B09MFWNY2C/ref=sr_1_202?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-202,['B09MFWNY2C']
,,,,,
EUME Palaxy 32L Water Resistant Bag/Backpack for Laptop/MacBook up to 15.6 inches for Office/Travel/College for Men and Women with 3 compartments (Navy Blue) ,"1,057",3.7 out of 5 stars,20,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A05221543KFIANPBIQUXV&url=%2FEUME-Resistant-Backpack-MacBook-compartments%2Fdp%2FB08KSH54VV%2Fref%3Dsr_1_203_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-203-spons%26psc%3D1%26smid%3DAPBFC7AMQ4Q38&qualifier=1665173398&id=6605223552234922&widgetName=sp_mtf,['B08KSH54VV']
,,,,,
Pagwin 18 inch 35 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-009) ,699,4.0 out of 5 stars,6,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A01750913AGD2XQ4JZ895&url=%2FPagwin-Waterproof-Backpack-College-Business%2Fdp%2FB09RG9P12D%2Fref%3Dsr_1_204_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-204-spons%26psc%3D1&qualifier=1665173398&id=6605223552234922&widgetName=sp_mtf,['B09RG9P12D']
,,,,,
PALAY® BTS Teens School Backpack for Women College Girls Bookbag USB Charging and HeadsetPort Laptop Backpack Student Daypack ,"1,412",4.0 out of 5 stars,563,https://www.amazon.in//Backpack-College-Bookbag-Charging-HeadsetPort/dp/B07X8PFC1J/ref=sr_1_205?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&smid=A3LL2A01BH2MDO&sr=8-205,['B07X8PFC1J']
,,,,,
Wooum Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women ,314,4.2 out of 5 stars,451,https://www.amazon.in//Wooum-Travel-Business-Messenger-Shoulder/dp/B09MWGV9PR/ref=sr_1_206?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-206,['B09MWGV9PR']
,,,,,
Puma Sole Smart Bag- Black ,679,3.9 out of 5 stars,34,https://www.amazon.in//PUMA-Sole-Smart-Bag-Black/dp/B083X6QFR6/ref=sr_1_207?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-207,['B083X6QFR6']
,,,,,
"TRUE HUMAN Emperor Anti-Theft Laptop Bag , Office bag , college bag With combination security lock and USB, 35 L ",899,4.0 out of 5 stars,76,https://www.amazon.in//TRUE-HUMAN-Anti-Theft-combination-security/dp/B09LVMY4B7/ref=sr_1_208?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-208,['B09LVMY4B7']
,,,,,
"AirCase C25 15.6 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black) ",749,4.1 out of 5 stars,"1,965",https://www.amazon.in//AirCase-C25-Messenger-Shoulder-Compartments/dp/B07P42BHHT/ref=sr_1_209?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-209,['B07P42BHHT']
,,,,,
"POLICE Iconic 15"" Briefcase-Black Stylishly Laptop Briefcase Bags for Men Women Designed for Office and Casual Wear (PT2752490_4-1) ","2,279",4.0 out of 5 stars,82,https://www.amazon.in//POLICE-Iconic-15-Briefcase-Black-PT2752490_4-1/dp/B082XY1XPC/ref=sr_1_210?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-210,['B082XY1XPC']
,,,,,
"Goatter Hunter Leather 16"" Inch Laptop Messenger Bag/Office Bag For Men, (Brown) ","2,299",3.9 out of 5 stars,24,https://www.amazon.in//Goatter-Hunter-Leather-Laptop-Messenger/dp/B09QHZYD9K/ref=sr_1_211?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-211,['B09QHZYD9K']
,,,,,
"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1) ","1,525",4.5 out of 5 stars,"2,242",https://www.amazon.in//Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_212?keywords=bags&qid=1665173398&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-212,['B07PKQ3WJZ']
,,,,,
"Unifty Laptop bagpack college bag with bag cover,display watch,cotten mask tution bag 22 L Laptop Backpack ",475, , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A06388893G0FM7I6GD6WC&url=%2FUnifty-bagpack-college-display-Backpack%2Fdp%2FB09XKFQSBG%2Fref%3Dsr_1_213_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-213-spons%26psc%3D1&qualifier=1665173398&id=6605223552234922&widgetName=sp_btf,['B09XKFQSBG']
,,,,,
Cosmus Sliden 38L Laptop Backpack With 2 Compartments ,"1,478",4.0 out of 5 stars,83,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg13_1?ie=UTF8&adId=A07653718N2PVE0D0CZ9&url=%2FCosmus-Sliden-Laptop-Backpack-Compartments%2Fdp%2FB09FLW794S%2Fref%3Dsr_1_214_sspa%3Fkeywords%3Dbags%26qid%3D1665173398%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-214-spons%26psc%3D1&qualifier=1665173398&id=6605223552234922&widgetName=sp_btf,['B09FLW794S']
,,,,,
Sketchfab Casual Waterproof Laptop Bag /College/School/Office 35 L Travel Backpack Unisex Women Men Boys Girls Children Daypack Book Sports Weekend Lightweight Bags for Stylish & Office ,602,3.3 out of 5 stars,17,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A072543511XA5XKJAPYP2&url=%2FSketchfab-Waterproof-Backpack-Children-Lightweight%2Fdp%2FB0B1Q2C97R%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dbags%26qid%3D1665173402%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-209-spons%26psc%3D1%26smid%3DATI0D1HO155ZO&qualifier=1665173402&id=8712603755595087&widgetName=sp_atf_next,['B0B1Q2C97R']
,,,,,
"EUME GenX Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" Laptop (Green) ","3,679",3.9 out of 5 stars,81,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg14_1?ie=UTF8&adId=A10040432DJP1SCKN02WK&url=%2FEUME-Massager-Laptop-Backpack-charging%2Fdp%2FB07D5VPW75%2Fref%3Dsr_1_210_sspa%3Fkeywords%3Dbags%26qid%3D1665173402%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26smid%3DAPBFC7AMQ4Q38%26sr%3D8-210-spons%26psc%3D1%26smid%3DAPBFC7AMQ4Q38&qualifier=1665173402&id=8712603755595087&widgetName=sp_atf_next,['B07D5VPW75']
,,,,,
"North zone Sport 34 Litres Stylish Backpack | School College Bag For Boys & Girls | Laptop Bag With USB Charging Waterproof Material, Laptop size upto 15.6 inches Capacity: upto 35 Ltrs ",639,3.9 out of 5 stars,38,https://www.amazon.in//Backpack-Charging-Waterproof-Material-Capacity/dp/B09MFWNY2C/ref=sr_1_211?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-211,['B09MFWNY2C']
,,,,,
Wooum Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women ,314,4.2 out of 5 stars,451,https://www.amazon.in//Wooum-Travel-Business-Messenger-Shoulder/dp/B09MWGV9PR/ref=sr_1_212?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-212,['B09MWGV9PR']
,,,,,
"TRUE HUMAN Emperor Anti-Theft Laptop Bag , Office bag , college bag With combination security lock and USB, 35 L ",899,4.0 out of 5 stars,76,https://www.amazon.in//TRUE-HUMAN-Anti-Theft-combination-security/dp/B09LVMY4B7/ref=sr_1_213?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-213,['B09LVMY4B7']
,,,,,
"AirCase C25 15.6 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments (Black) ",749,4.1 out of 5 stars,"1,965",https://www.amazon.in//AirCase-C25-Messenger-Shoulder-Compartments/dp/B07P42BHHT/ref=sr_1_214?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-214,['B07P42BHHT']
,,,,,
"POLICE Iconic 15"" Briefcase-Black Stylishly Laptop Briefcase Bags for Men Women Designed for Office and Casual Wear (PT2752490_4-1) ","2,279",4.0 out of 5 stars,82,https://www.amazon.in//POLICE-Iconic-15-Briefcase-Black-PT2752490_4-1/dp/B082XY1XPC/ref=sr_1_215?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-215,['B082XY1XPC']
,,,,,
"Goatter Hunter Leather 16"" Inch Laptop Messenger Bag/Office Bag For Men, (Brown) ","2,299",3.9 out of 5 stars,24,https://www.amazon.in//Goatter-Hunter-Leather-Laptop-Messenger/dp/B09QHZYD9K/ref=sr_1_216?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-216,['B09QHZYD9K']
,,,,,
Skybags Unisex Grey Jacqard 34L Laptop Bags ,"1,299", , ,https://www.amazon.in//Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_217?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-217,['B09ZV9SLBJ']
,,,,,
Caprese Women's Tote Bag (Dark Green) ,"1,440",3.7 out of 5 stars,13,https://www.amazon.in//Caprese-Womens-Tote-bag-Green/dp/B09FT2TSHZ/ref=sr_1_218?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-218,['B09FT2TSHZ']
,,,,,
The Clownfish Large Capacity Water Resistant Expandable Travel Laptop Backpack with USB charging (Black) ,"4,799", , ,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A097045533FNXR035AKK1&url=%2FClownfish-Capacity-Resistant-Expandable-Backpack%2Fdp%2FB09RGYQR2V%2Fref%3Dsr_1_219_sspa%3Fkeywords%3Dbags%26qid%3D1665173402%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-219-spons%26psc%3D1&qualifier=1665173402&id=8712603755595087&widgetName=sp_mtf,['B09RGYQR2V']
,,,,,
Hidesign ,"3,754",,Only 2 left in stock.,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A06762001ZLRKODKDYU0&url=%2FHidesign-8903439814694-Womens-Western-Black%2Fdp%2FB0983PVY6K%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Dbags%26qid%3D1665173402%26qu%3DeyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%253D%253D%26sr%3D8-220-spons%26psc%3D1&qualifier=1665173402&id=8712603755595087&widgetName=sp_mtf,['B0983PVY6K']
,,,,,
"Mi Step Out 12 L Mini Backpack (Small Size, Sky Blue, Water Repellant) ",349,4.1 out of 5 stars,"4,455",https://www.amazon.in//Step-Backpack-Small-Water-Repellant/dp/B088X9M73T/ref=sr_1_221?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-221,['B088X9M73T']
,,,,,
Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls ,559,3.7 out of 5 stars,278,https://www.amazon.in//Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_222?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-222,['B09QM9N1B3']
,,,,,
"Motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue,Pack of 1) ","1,525",4.5 out of 5 stars,"2,242",https://www.amazon.in//Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_223?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-223,['B07PKQ3WJZ']
,,,,,
Cosmus Atomic Dx 3 Compartment Large Laptop Bag Polyester Laptop Backpack ,"1,729",4.4 out of 5 stars,"3,947",https://www.amazon.in//Cosmus-Atomic-Compartment-Large-Laptop/dp/B077NZJ5XZ/ref=sr_1_224?keywords=bags&qid=1665173402&qu=eyJxc2MiOiI3Ljk5IiwicXNhIjoiNy45NCIsInFzcCI6IjYuNTYifQ%3D%3D&sr=8-224,['B077NZJ5XZ']
,,,,,
